,index,image_link,group_id,entity_name,OCR Text,prediction
62749,62802,https://m.media-amazon.com/images/I/51k3MJO+ptL.jpg,181357,height,Fopamtri Artificial Plants Bring natureto home! HIS WAY U FRAGILE FOPAMTRI HANDLE WITH CARE Cedar Tree-150CM MADE IN CHINA 2 Pack CE,The height of the object in the image is 150 centimeters (cm).
62952,63005,https://m.media-amazon.com/images/I/51kFxlXJhsL.jpg,304120,height,DIMENSIONS 51/8 in,"The height of the object in the image is 5 and a half inches, as indicated by the measurement line labeled with ""5½ in"" next to the filter."
63210,63263,https://m.media-amazon.com/images/I/51kWsJiG5bL.jpg,529606,height,AGLARY Natural Beeswax BEESWAX CANDLES AGLARY BEESWAX NATURAL Height:9 pack or 2,"The height of the object in the image is indicated as ""9 inches"" on the packaging. This measurement is likely referring to the length of each candle, which is part of a pair within the pack."
63338,63393,https://m.media-amazon.com/images/I/51kg2KIBgIL.jpg,220662,height,9.5CM 9.5CM 24CM CUP HOLDER CUP HOLDER,"The height of the object in the image is indicated as 24CM, which stands for 24 centimeters."
63472,63527,https://m.media-amazon.com/images/I/51koDbdLTmL.jpg,745387,height,29-inch 64-inch 20-inch,The height of the object in the image is 29 inches.
63510,63565,https://m.media-amazon.com/images/I/51kry5SJlgL.jpg,351134,height,Only Display Case 30*20*40 CM,"The height of the object in the image is 40 cm, as indicated by the text ""Only Display Case 30*20*40 CM"" which specifies the dimensions of the display case."
63836,63893,https://m.media-amazon.com/images/I/51lCjrk-L3L.jpg,278850,height,#NAME?,"The height of the object in the image, as indicated by the text next to it, is 9 millimeters."
63911,63968,https://m.media-amazon.com/images/I/51lHCB9-B0L.jpg,757743,height,Composition Notebook 7.5x9.25|110 pages,"7.5 x 9.25"""
64079,64136,https://m.media-amazon.com/images/I/51lRuZIcTEL.jpg,801829,height,34-Inch 20-Inch 24-Inch,"The height of the object, as indicated in the image, is 34 inches."
64215,64273,https://m.media-amazon.com/images/I/51lbhCiRBQL.jpg,916768,height,SIZE:350 ML 8.5CMS 100%LEAKPROOF 100%BPAFREE 11CMS HOT PRESERVE HOT UP TO 8hrs PEBIRDS PRESERVE COLD UPTO 12 hrs,"The height of the object, as indicated in the image, is 11.5 centimeters (CMS)."
64252,64310,https://m.media-amazon.com/images/I/51lefiNjMML.jpg,173193,height,4.92,"The height of the object in the image is 4.92 inches, as indicated by the measurement scale shown next to it."
64461,64519,https://m.media-amazon.com/images/I/51lt5DTMW1L.jpg,434825,height, mm - C4 / A4 234 x 334,"The height of the object in the image is 334 mm, as indicated by the text ""234 x 334 mm - C4 / A4"" which specifies the dimensions of the envelope."
64662,64720,https://m.media-amazon.com/images/I/51m5Mtx2W4L.jpg,764618,height,,"The height of the object in the image is 3.9 inches or 10 centimeters, as indicated by the measurement provided on the right side of the image."
64792,64851,https://m.media-amazon.com/images/I/51mEtahCAhL.jpg,459271,height,Paradies 549 Pool 343 928 200 277 238 364 806 1414,"The height of the object, as indicated in the image, is 1414 mm."
64978,65037,https://m.media-amazon.com/images/I/51mTHCN+QwL.jpg,830996,height,20 LITERS COLOUR-DARKBLUE EASY TO USE & AIR TIGHT CAP 45 CM (18 INCH) 100% LEAK PROOF 25 CM (10 INCH),The height of the object in the image is 45 cm (18 inches).
65028,65087,https://m.media-amazon.com/images/I/51mWClQPEUL.jpg,558832,height,7.87 4.72 1.8,The height of the object in the image is 7.87 inches.
65153,65212,https://m.media-amazon.com/images/I/51me335+AcL.jpg,516127,height,11.5,"The height of the object in the image, as indicated by the measurement provided, is 7 inches."
65155,65214,https://m.media-amazon.com/images/I/51meX5zLQNL.jpg,242256,height,13in CABINS 18.5' in Small Garden Flag,"The height of the object in the image is 18.5 inches, as indicated by the measurement provided next to the silhouette."
65384,65443,https://m.media-amazon.com/images/I/51mwD-kbspL.jpg,521308,height,"20 2.5x 6 ft 28 29""x 3O""x 28' width depth  height 30 Sits Sleeps",The height of the object in the image is 28 inches.
65418,65477,https://m.media-amazon.com/images/I/51my3jsg46L.jpg,242256,height,18.5' in Small Garden Flag,"The height of the object, which is a small garden flag, is indicated as 18.5 inches in the image."
65458,65517,https://m.media-amazon.com/images/I/51n+TD978DL.jpg,931247,height,Dimensions 108'x 54 108' 54',"The height of the object in the image is indicated as ""54''"", which presumably stands for inches."
65722,65781,https://m.media-amazon.com/images/I/51nHO4jcamL.jpg,745387,height,GroBe 90B x 30T x 72H cm Material Holzwerkstoff Oberflachentyp Lackiert Mobeldekor Eiche,The height of the object in the image is 72 cm.
66041,66100,https://m.media-amazon.com/images/I/51nbiQ0F72L.jpg,844474,height,21% 0.6K/s 0.5K/s 15CM 32CM,"The height of the object, as indicated in the image with units, is 32 centimeters."
66123,66182,https://m.media-amazon.com/images/I/51nhRz9PRsL.jpg,751532,height,"BARRA DE PROTECAO: PODESER MONTADO ACABAMENTO EVITA QUEDAS DOS DOIS LADOS ACETINADO 85CM 30CM 165CM 44CM 229,5CM PROFUNDIDADE:85CM TAMANHODOSCOLCHOES:188x078 MDP:MAIOR DURABILIDADE PRATELEIRA SEUAMBIENTEMAIS ERESISTENCIA INTERNA BONITO E ORGANIZADO *As cores do produto podem sofrer variacoes de tonalidade de acordo com as configuracoes do seu dispositivo.",The height of the object in the image is 165 cm.
66588,66647,https://m.media-amazon.com/images/I/51oFg5m89uL.jpg,640408,height,9',The height of the object in the image is 9 inches.
66675,66734,https://m.media-amazon.com/images/I/51oLaH47dlL.jpg,242256,height,5FT/150CM 3FT/90CM size,The height of the object in the image is 5 feet or 150 centimeters.
66689,66748,https://m.media-amazon.com/images/I/51oN8pLR+kL.jpg,434825,height,HEIKO 4 90205mm 50g/m100 -N0.007522700 4901755-761412,"The height of the object, as indicated on the packaging, is 90 mm."
66705,66764,https://m.media-amazon.com/images/I/51oNs+wzOEL.jpg,681445,height,14,The height of the object in the image is 14 inches.
66788,66847,https://m.media-amazon.com/images/I/51oSJ0CYQEL.jpg,734280,height,chain length26cm Adjustable range0-5.5cm long 5cm width3.5cm,"The height of the object in the image, which is the metal chain with attached handcuffs and a butt plug, is indicated as ""chain length 26cm."" This measurement refers to the total length of the chain from one end to the other."
66851,66910,https://m.media-amazon.com/images/I/51oWnsKSV3S.jpg,347404,height,SIZE DIMENSION 26 INCH 8 INCH Spylark 100% NON-FADING EASY TO UV RECYCLABLE COLORS CLEAN STABLE,"The height of the object, as indicated in the image, is 8 inches."
66877,66936,https://m.media-amazon.com/images/I/51oZ5dyP76L.jpg,241608,height,8 AmgoodSupply,The height of the object in the image is 9-3/8 inches.
67104,67165,https://m.media-amazon.com/images/I/51ooAk++X0L.jpg,594224,height,CLASSIC 3,The height of the object in the image is indicated as 3 inches.
67361,67422,https://m.media-amazon.com/images/I/51p57CMLwZL.jpg,825239,height,1.9M carry bag 1.5M,"The height of the object, which is a pop-up tent, is indicated as 1.9 meters in the image."
67472,67533,https://m.media-amazon.com/images/I/51pDWbQCGEL.jpg,173193,height,"CBB60 SH 70mm / 2.73"" 12F5% 250V.AC 50/60H2 40/70/21 BPO CQC CE IS09001-2003 32mm 71.25'",The height of the object in the image is 70mm or 2.73 inches.
67549,67610,https://m.media-amazon.com/images/I/51pI2Xl3xNS.jpg,192915,height,4.9' 4.9',"The height of the object in the image is 4.9 inches, as indicated by the measurement markings on either side of the object."
67985,68046,https://m.media-amazon.com/images/I/51pmfSnxf6S.jpg,172842,height,Dreathe Naturally Hunter 309012pk Premium Carbon Filters FilterMeasures 16x30 UPC 700814980344 MADEIN USA,"The height of the object in the image, as stated on the label, is 30 inches."
68022,68083,https://m.media-amazon.com/images/I/51poy6CqtYL.jpg,916768,height,"8""Diameter 5.75""H 2.25""H 2.5""H 4.5""Diameter","The height of the object in the image, as indicated by the measurement provided, is 5.75 inches."
69239,69300,https://m.media-amazon.com/images/I/51r2tfKsqUL.jpg,571756,height,Lielnng 22.6 cm 38.5 cm Wielang,The height of the object in the image is 38.5 cm.
69312,69376,https://m.media-amazon.com/images/I/51r7ujYeDLL.jpg,752266,height,43|cm,The height of the object in the image is 43 cm.
69399,69463,https://m.media-amazon.com/images/I/51rCqdv886L.jpg,752266,height,12.6INCH 2.7INCH OFF ON R LAS DISTANCE ABOUT 16.4FT,The height of the object in the image is 2.7 inches.
69435,69499,https://m.media-amazon.com/images/I/51rFzDKTZkL.jpg,192915,height,3.1' 4.9',"The height of the object in the image is 3.1 inches, as indicated by the measurement provided next to the top edge of the object."
69662,69726,https://m.media-amazon.com/images/I/51rVgmOh1DL.jpg,478357,height,"Height:24.5 Width:15 Depth:34 Weight:9.9lbs 34"" 24.5"" 15"" Copyright Ashley Furniture Industries",The height of the object in the image is 24.5 inches.
69836,69900,https://m.media-amazon.com/images/I/51rhQUdW+1L.jpg,434825,height,"KO' EupakoEupakoEupakoEu EupakoEupakoEEupakoEupako Eupak OuteThick CATA ENVEL Dimension: 6""x Quantity:250 P Color:White Made of high quality w Thick enough to protect","The height of the object in the image is 6 inches. This measurement refers to the vertical dimension of the catalog envelopes, which are a standard size for such items and typically used for mailing printed materials like catalogs or brochures."
70137,70201,https://m.media-amazon.com/images/I/51s-9EcFIdL.jpg,752266,height,310 mm 50 mm 125 mm,The height of the object in the image is 50 mm.
70191,70255,https://m.media-amazon.com/images/I/51s3Fo0x3eL.jpg,681445,height,"Dimensions Glass Thickness 0.2""/5mm Height 6 External Diameter Ave 4""",The height of the object in the image is 6 inches.
70455,70519,https://m.media-amazon.com/images/I/51sPwH6RNZL.jpg,826444,height,4,"The height of the object, as indicated in the image with units, is 2 inches."
70461,70525,https://m.media-amazon.com/images/I/51sQ6MM+TCL.jpg,916768,height,BLUE 9CM 304 inner liner 14.5CM Collapsible spoon,"The height of the object in the image is 14.5 cm, as indicated by the measurement labeled on the right side of the image."
70824,70888,https://m.media-amazon.com/images/I/51sqTDaS13L.jpg,208023,height,100PACK INNER 5x7',"The height of the object in the image is not explicitly stated with units. However, based on the common dimensions for photo frames and assuming it is a standard 5x7 inch frame, one can infer that the height might be approximately 6 inches (15.24 cm), which is a typical measurement for such frames. The exact height would need to be confirmed by measuring the actual item or referencing its specifications."
71169,71233,https://m.media-amazon.com/images/I/51tD8JiDCzL.jpg,150535,height,SIN H PACKING Organic Bagasse Dinner Plates Eco-Friendly 10Round Plates Disposable Produce from sugarcane pulp Microwavable 100% SECDR 100% BPA FREE SAFE BISPHEN,"The height of the object in the image is not directly provided with units. The measurement would typically be indicated on the packaging or product itself, but such information is not visible in this particular view of the package. Therefore, based on the given image, it's not possible to accurately determine the height of the object in question."
71219,71284,https://m.media-amazon.com/images/I/51tHSnPKgNL.jpg,675680,height,17.5LX6W,"The height of the object in the image, as indicated on the packaging, is ""17.5"" L X 6"" W"". This suggests that the length (L) is 17.5 inches and the width (W) is 6 inches. The unit for both measurements is inches."
71228,71293,https://m.media-amazon.com/images/I/51tIGyAUfzL.jpg,793774,height,29.5-Inch,The height of the object in the image is 29.5 inches.
71286,71351,https://m.media-amazon.com/images/I/51tMPMGRTPL.jpg,648011,height,2.76 in 1.77 E27 Base,"The height of the object, as indicated in the image, is 2.76 inches."
71368,71433,https://m.media-amazon.com/images/I/51tRnLt4DJL.jpg,242256,height,13in XOMKIPPUR The Day of Atonement 18.5' in Small Garden Flag,"The height of the object in the image, which is a small garden flag, is 18.5 inches."
71433,71498,https://m.media-amazon.com/images/I/51tXJ7-LRzL.jpg,208023,height,6.5 in LAURA ASHLEY 6.5 in fits 4x4 photo,The height of the object in the image is 6.5 inches.
71693,71758,https://m.media-amazon.com/images/I/51tqEx6PjKL.jpg,180410,height,8.66 5.12' 6.69' OUTER : Cowhide Split Leather LINING  Fabric + Synthetic Leather COLOR : Black & Creamy White & Rose Red & Dark Green STRUCTURE : 1 Main Cash Pocket + 2 Photo Slots + 8 Credit Card Slots + 2 Bill Slots + 1 Zippered Pocket SIZEL7.48xW1.18xH3.74 inches WEIGHT0.42 pounds,"The height of the object, as indicated in the image, is 6.69 inches."
72173,72238,https://m.media-amazon.com/images/I/51uJPkZq67L.jpg,667819,height,LA REGLA L TAMBIEN TIENE UN MARCADOR DE OJILLOS. PARA COLOCARLOS SIEMPRE A2CM.,"The height of the object, as indicated in the image with units, is 2 centimeters."
72868,72933,https://m.media-amazon.com/images/I/51v6y7UD-fL.jpg,521308,height,32-inch 76-inch 32-inch,The height of the object in the image is 32 inches.
72968,73033,https://m.media-amazon.com/images/I/51vEHAP1bkL.jpg,453674,height,"PRODUCT SPECS MADE IN ITALY 16.3"" 4.4 12.75"" Weight: 7.56 lbs with lid 5.88 lbs without lid Capacity:10 QT Cooking Surface Diameter: 12.75"" Height with handle:4.4 Depth:4.4 Length with handle:16.3","The height of the object, as indicated in the image, is 4.4 inches."
73004,73069,https://m.media-amazon.com/images/I/51vGJUdr2NL.jpg,784538,height,5 -12 in,"The height of the object, which is a giraffe, in the image is indicated as 18 inches."
73295,73360,https://m.media-amazon.com/images/I/51vZZqlX2aL.jpg,373107,height,"STANLEY 1,000 STANLEY 1,000 1-TRA708T G SharpShooter RAA 411140 G 6mm 12 R14.R24 mm 4 11 140 801 10 E 1-TRA704T","The height of the object in the image, as indicated on the packaging, is 12 mm."
73391,73456,https://m.media-amazon.com/images/I/51vg46-9udL.jpg,220662,height,PRODUCT SIZE 3.5 in 0.7 in 3 in 1 6 3.1 in 3.7 in 2.6 in,"The height of the object in the image is 3.5 inches, as indicated by the measurement provided on the right side of the image."
73468,73533,https://m.media-amazon.com/images/I/51vnoeoYxGL.jpg,752266,height,iCLAMPER Pocket Fit Medidas 7cm 7.4cm 4.8cm WEIGHT 86 g,"The height of the object in the image is 7.4 cm, as indicated by the measurement line and label directly above one of the objects."
