index,image_link,group_id,entity_name,OCR Text,prediction
6924,https://m.media-amazon.com/images/I/41INFtRDjiL.jpg,746096,voltage,"DIMENSIONS H3.9D TV Without Stand48.5 x 28.2 x3.9 TV With Stand:48.5 x 30.7 x 10.2 48.5W Stand Footprint:28.4 x 10.2 28.2H 54.6"" 30.7H 10.2D 28.4W/ What's included 55TV Power Cable Voice Remote Quick Start Guide",100-240V~ 50/60Hz
6949,https://m.media-amazon.com/images/I/41IRQllTJzS.jpg,883833,voltage,"230V DIMENSIONS 20AMP 15"" 20"" 24""",230V
6951,https://m.media-amazon.com/images/I/41IRhVvjYWS.jpg,957050,voltage,"15.6"" H696 14.13W 9.69"" D 0.68"" H",19V
6960,https://m.media-amazon.com/images/I/41IUSyDsuzL.jpg,860821,voltage,CATALOC# 72-5045-8SV-SN FAMILY NAME Bluffton ENERGY INFORMATION at High Speed Airfiow Electricity Use Aifiow Efficiency 9100 32 284 Cubic FeetPer Mnse (Excludes Lights watts Cubic Feet Per Compare49to 60ceiling fans have airfiow efficiencies ranging from opproximately 51 to 176 cubic feet per minute per wott ct high speed Money-Saving Tipturn of fon when leaving room,120 V
6962,https://m.media-amazon.com/images/I/41IVFbG-2+L.jpg,501250,voltage,THERMOSTAT SOLD SEPARATELY LT 72 LIFETIME WALL BUILT-IN 208 VOLTS LISTED,208 volts
6978,https://m.media-amazon.com/images/I/41IYgmPbZbL.jpg,860821,voltage,Two-Speed Selector Spot Ventilation Solution 70 or 90 CFM,120 V
6990,https://m.media-amazon.com/images/I/41IaGW0xSaL.jpg,635528,voltage,10000 mAh High Capacity 2.2 Charges 1.4 charges 1.7 Charges 13.2Charges iPhone12 iPad mini Samsung S20 AirPods 90%,5V 2A
6992,https://m.media-amazon.com/images/I/41IblJUXe0L.jpg,965518,voltage,"10 Ft.UL Listed Cord and Plug High-Visibility Trigger with Safety Lock 11.3 AMP PowerfulMotor 45Joules mpact Force 1,800 BPM Hammering Speed Industrial Sand Blasted Powder Coating Finish 11.3 360Multi Angle Auxiliary Handle AMP POWERFULMOTOR 45 OLLE Heavy Duty Metal Chuck Locking Pin 1,800 16Forged High Grade Alloy Steel Chisels ULus LISTED CORDAND PLUG",11.3 AMP
7008,https://m.media-amazon.com/images/I/41IdR59BYEL.jpg,746096,voltage,"65""",100-240V~
7045,https://m.media-amazon.com/images/I/41Ik9a+IN1L.jpg,957050,voltage,"15.6"" FHD IPS 1080 FULLHD 16GB RAM AMD 512GB SSD RYZEN 5000 SERIES 7 Office365",19 V
7051,https://m.media-amazon.com/images/I/41IkzpAbaWL.jpg,416664,voltage,"Soft light design Sleep well with you Soft silicone lamp shade is adopted, with uniform light, soft and unobtrusive in the dark. It is especially suitable for the elderly, children and nursing mothers. PHOTOS",220V
7057,https://m.media-amazon.com/images/I/41IlW8Rpm1L.jpg,922709,voltage,DUST BUSTER 96,120V
7076,https://m.media-amazon.com/images/I/41InhIXWw+L.jpg,635528,voltage,On-The-Go Charge iPhone 13 Galaxy S21 iPad Mini5 Huawei Mate 40 4.0 4.0 2.7 3.0 Charges Charges Charges Charges 20000 mAh,20000 mAh
7078,https://m.media-amazon.com/images/I/41InjDeuu9L.jpg,648011,voltage,OSRAM LED OSRAM 75w 1055 lm White arm E27 3x,230 V~
7087,https://m.media-amazon.com/images/I/41IozvewouL.jpg,416664,voltage,"4.8""",120V
7094,https://m.media-amazon.com/images/I/41IqSCzJrGL.jpg,997176,voltage,600W power fast heating Fast Boil Quiet Double Layer keep warluto Shut-Off & Boil-Dry,100-240V
7100,https://m.media-amazon.com/images/I/41IrBUPgegL.jpg,900671,voltage,1700W 360FullCirulation Strong Power Allows You to Cook Quickly ACEKOOL,1700W
7122,https://m.media-amazon.com/images/I/41Iwas8xrKL.jpg,416664,voltage,Dimmer with USB,120V
7126,https://m.media-amazon.com/images/I/41IxvGiMO9L.jpg,957050,voltage,"KEYFEATURES Intel Dual Band Wi-Fi 6 AX201(2x2)160MHz & Bluetooth 5.1 720p HD Webcam with Privacy Shutter 15.6Full HD 1080p Non-touch Display Narrow Border, Anti-Glare, 250nits Dual Stereo Speakers by Waves MaxxAudio Pro Single Pointing Non-Backlit Keyboard US English,10 Key Numpad DDR4 SDRAM & PCle NVMe Solid State Drive",100-240V~ 50/60Hz
7136,https://m.media-amazon.com/images/I/41J+FzxsKGL.jpg,416664,voltage,,120V~
7154,https://m.media-amazon.com/images/I/41J2hh2dqBL.jpg,900671,voltage,"200- 350 Pam 350e 2 400"" 430 PAULA DEEN. HELPFUL PAULA DEEN COOKING GUIDE",120V
7162,https://m.media-amazon.com/images/I/41J55T31jBL.jpg,709627,voltage,HIS SIDE UP KS-04,2.4V
7167,https://m.media-amazon.com/images/I/41J7WEldVfL.jpg,416664,voltage,7.6cm 7.6cm 3.5 cm 2.2cm,120 V
7188,https://m.media-amazon.com/images/I/41JCF7HcU5L.jpg,965518,voltage,Mini Bench Drill 1-10mm 340W,110V
7202,https://m.media-amazon.com/images/I/41JFCWzwioL.jpg,900671,voltage,Built-inNTC Temperature Sensor Cook food evenly and consistently to achieve qreat results F 400 300 200 100 10 20 30 40 50 60 ORZOX Other Brand Time (mins),120V
7207,https://m.media-amazon.com/images/I/41JFfTKSK6L.jpg,928606,voltage,700WFASTBOIL DRIP EXTRACTION -6mins AMOUNT OFWATER 30sAnti-Drip Design,120V
7236,https://m.media-amazon.com/images/I/41JKzZr9tgL.jpg,957050,voltage,In the box HP 17 Laptop NEPETRCKOR 45 W Smart AC power adapter Setup poster 17.3D 16.33 (W 10.72D) 1US82.0Type-A 2 ACsmart pin 3RJ-45 4HDMI 1.4b O. . 0.96H 5 SuperSpeed USB Type-A 6 Headphone/microphone combo 2,100-240V~ 50/60Hz
7240,https://m.media-amazon.com/images/I/41JLL5DBxDL.jpg,416664,voltage,Stable Tripod Structure Durable Material 17.71in 9.76in Rubber Wood Material 60.62in Foot Switch&AC Cord 2.9in 10.6ft 19.68in,"The voltage rating of the object in the image is not directly provided in the information given. To determine this, one would typically look for a label or specifications that indicate the electrical parameters of the lamp. Since such details are not visible in the provided image and description, it's not possible to accurately report the voltage rating based on the current data available."
7300,https://m.media-amazon.com/images/I/41JY0LMgqVL.jpg,348551,voltage,EXCLUSVE 2 HIGH POWERBURNERS DESIGN 1000W 1000W,240V
7304,https://m.media-amazon.com/images/I/41JYBEbH7AL.jpg,635528,voltage,convenient to charge with cable 10000mAh,5V 2A
7334,https://m.media-amazon.com/images/I/41JgiVoNbQL.jpg,709627,voltage,CONTACTS THE BATTERY PACK DESIGNATED 14.4Wh,1.2 V
7335,https://m.media-amazon.com/images/I/41JglKcvBOL.jpg,635528,voltage,"Power for Days 20,000mAh eooln iPhone13 GALAXYS20 iPad mini 5 4.5 4.5 2.2 Charges Charges Charges",5V 2.4A
7351,https://m.media-amazon.com/images/I/41JiuptMltL.jpg,883833,voltage,98F 68F ouste Room Shinco 12000BTU Cool400Sg.Ftin 5 minutes,115V
7357,https://m.media-amazon.com/images/I/41JmX6SfXFL.jpg,900671,voltage,INTUITIVE INTERFACE High-Precision Temperature & Time Settings to Perfect Every Meal TEMPTIME Start/pause the Temperature and Time: TemperatureRange180F-400F cooking process Adjustable on all functions Time Range 1-60 minutes ULTREAN 40015 500h,100-240V~ 50/60Hz
7363,https://m.media-amazon.com/images/I/41JpyXJkIZL.jpg,276700,voltage,,"The voltage rating of the object in the image, which is a saw, cannot be determined as it is not an electrical device. Saws are typically used for cutting materials and do not have any associated voltage ratings. Therefore, this question seems to be based on incorrect information provided about the type of object depicted."
7365,https://m.media-amazon.com/images/I/41JqBuDl7DL.jpg,709627,voltage,NT1290 NOPTONE gAH,12V
7387,https://m.media-amazon.com/images/I/41Jvh6FoZNL.jpg,416664,voltage,Light source: colorful switch touch switch socket:USB,24V
7455,https://m.media-amazon.com/images/I/41K8XGSyB3L.jpg,416664,voltage,Can be mounted facing up or down,120V
7471,https://m.media-amazon.com/images/I/41KCzeNym+L.jpg,416664,voltage,Provide You A As A Pretty Decoration Sense Of Security When In house Stairs. Walking At Night.,120V
7488,https://m.media-amazon.com/images/I/41KFjC5i3jL.jpg,860821,voltage,CATALOC# 52-100-5RV-213 FAMILY NAME Braddock ENERGY INFORMATION at High Speed Airfiow Electricity Use Aifiow Efficiency 4917 59.6 82.5 Cubic Feet Por Mnse (Excludes Lights watts Cubic Feet Per Compare49to 60ceiling fans have airfiow efficiencies ranging from opproximately 51 to 176 cubic feet per minute per wott ct high speed Money-Saving Tipturn of fon when leaving room,120 V
7518,https://m.media-amazon.com/images/I/41KLfzbKxhL.jpg,306956,voltage,1350WHEATING ELEMENT WARMS TO400F204C ADJUSTABLE TEMPERATURE WITH CONTROL DIAL,120V
7536,https://m.media-amazon.com/images/I/41KRZvN09QL.jpg,494500,voltage,6.74E+11,120V
7540,https://m.media-amazon.com/images/I/41KSnqL1VjS.jpg,709627,voltage,"ER03 AM4AAA 4.5V EUNIBATTERYCO.,LTD RATER 0%Hg/cd",1.5V
7551,https://m.media-amazon.com/images/I/41KXl97dtLL.jpg,952353,voltage,"B SAG 6/8 bit WT WLEC 69 Brand AUO Model G104XVN01.0 Diagonal Size 10.4 inch Type a-Si TFT-LCD, LCM Pixel Format 1024(RGB)768XGA] Configuration RGB Vertical Stripe Active Area 210.4(H)157.8(V) mm Outline Dim. 238.6(H)175.8(V)7(D) mm Bezel Area 215.4H161.8(Vmm Treatment Antiglare, Hard coating (3H) Luminance 470cdmTyp. Contrast Ratio 3000:1 (Typ.) (TM) View Direction Symmetry Response Time20/10 (Typ.)Tr/Td) Viewing Angle 89/89/89/89(Typ.CR10 Operating Mode AMvA3, Normally Black Transmissive  Support Color 262K/16.2M60% (CIE1931) Light Source WLED [2 stings] SLATLCD Weight 295gTyp. DesignedFor Frame Rate 60H Touch Panel Without Interface Type 30 pins LVDS (1 ch, 6/8-bit)Connector Power Supply 3.3VTyp. Environment Operating Temperature: -30 ~ 80 C ; Storage Temperature: -30 ~ 80 C",3.3V (Typ)
7571,https://m.media-amazon.com/images/I/41Kb-70WGvL.jpg,648011,voltage,OSRAM LED OSRAM 5.5w=40w 470 lm wanm White B22d,230 V
7581,https://m.media-amazon.com/images/I/41Ke9pY0U6L.jpg,271537,voltage,ERSIBLEPUMPS HEAD10m,24 V
7607,https://m.media-amazon.com/images/I/41KlpLQR2yL.jpg,900671,voltage,Frozen to Crispy in Minutes Temp 450'F 20% COSORI Faster Cook Times Temperatures up to 450F 400'F 1800w of Power Traditional Ovens Cemyante Fastora sn Time 500,1800W
7622,https://m.media-amazon.com/images/I/41KoPkkK1QL.jpg,276700,voltage,CREED,20V MAX
7633,https://m.media-amazon.com/images/I/41Kqby15HfL.jpg,957050,voltage,"17.3"" FHD Display 16GB RAM 512GB SSD intel intel J- CORe iRISxe JVQ i5 GRAPHICSE Windows 11",19V
7647,https://m.media-amazon.com/images/I/41KuUX-Fh4L.jpg,271537,voltage,"IEIK FLOW:SLPM 3 Neither s 116PS1 ,nor water.",12V
7649,https://m.media-amazon.com/images/I/41Kv3c2A8CL.jpg,187993,voltage,NINJA PROFESSIONAL 1500 WATTS OWER,120V
7654,https://m.media-amazon.com/images/I/41KwvTm9LkL.jpg,709627,voltage,PO,3.7V
7657,https://m.media-amazon.com/images/I/41KxDrPg-8S.jpg,641642,voltage,PRODUCT INFORMATION 4inch CONNECT 91 0.8inch FUSE 0.4inch,125V
7685,https://m.media-amazon.com/images/I/41L1QSxOhML.jpg,965518,voltage,REEMAN FREEMAN F20 2.0Ah Um-n2X,20V MAX
7686,https://m.media-amazon.com/images/I/41L1UGI7LCL.jpg,641642,voltage,Package List 1-0N 3-TIMERCANDLE 2-TIMERON 4-TiMER TWINKLE 6-TIMERFADE 5-TIMERCHASE 7-TIMERAUTO 8-OFF 100 Led Bulbs X4 X4 33ft Copper Wire),12V
7697,https://m.media-amazon.com/images/I/41L3WIK6ZOL.jpg,187993,voltage,280W,240V~
7710,https://m.media-amazon.com/images/I/41L4qASHTkL.jpg,900671,voltage,400. CHEFMAN,120V
7712,https://m.media-amazon.com/images/I/41L6BpMnHfL.jpg,746096,voltage,"Pool Series 48.97 28.59"" 55"" 3.44 What's Included Warranty Card User's manual Power Cord Batteries (AAAx 2) LLLL Screws BM8X14MM Screws BM8X28MM &Gasket Matched with Sylivox Fall Motien Cantilever (Mafched wit ixed wall Mount Remote Control",120V
7733,https://m.media-amazon.com/images/I/41LA9DU+lVL.jpg,271537,voltage,Pumps 2000GPH 12Vots 8Amps 16Max Fs,12 Volts
7739,https://m.media-amazon.com/images/I/41LAtIBacPL.jpg,957050,voltage,"Narrow Frame,wide View 82% 13.3"" 178 SCREEN TO BODY RATIO FHD DISPALY WIDE VIEWING ANGLE",1920 x 1080
7756,https://m.media-amazon.com/images/I/41LCqRru9XL.jpg,900671,voltage,002 C 360heating,220V
7765,https://m.media-amazon.com/images/I/41LEKWtXkCL.jpg,348551,voltage,"220-240V Built-in Desigh,Hard Wired,No Plug 590mm(23.23in) 520mm(20.47in) 61mm(2.4in 560mm(22.05in) Wiring Diagram For 2-wire cable from home power supply power supply Cable from home Red wires Black wires Blue wires Brownwires 2-wire cable from cooktop",220-240V
7769,https://m.media-amazon.com/images/I/41LEfjt58aL.jpg,416664,voltage,19cm 33cm 14cm,100-240V~ 50/60Hz
7783,https://m.media-amazon.com/images/I/41LG5bGiLYL.jpg,952353,voltage,"FULL KO 15.8"" 1080P Partable Manito 1920*1080P 178VIEWING ANGLE HDR ZH09 VESA 1.5LB GOHZ VESA HOLES FOR WALL",100-240V
7794,https://m.media-amazon.com/images/I/41LIYai4WhL.jpg,922709,voltage,DUST BUSTER 9.6,240 V
7817,https://m.media-amazon.com/images/I/41LNjLAHQzL.jpg,187993,voltage,Strong Power Reserve Powered by more powerful motors 500W efficient motor make your work efficience,120V
7828,https://m.media-amazon.com/images/I/41LPG3q0qcL.jpg,860821,voltage,"ENERGYINFORMATION at High Speed Airflow Electricity Use Airflow Efficiency 3,900 45 86 Cubic Feet Per Watts Cubic Feet Per Minute (excludes lights) Minute Per Watt Compare:49'to 60'ceiling fans have airflow efficiencies ranging from approximately 51 to 176 cubic feet per minute per watt at high speed. Money-Saving Tip:Turn off fan when leaving room.",120 V
7838,https://m.media-amazon.com/images/I/41LQQVwtLfL.jpg,635528,voltage,HIGH-SPEED WIRELESS CHARGING 10000mAh iPhone13 iPhone X Galaxy Note 20 Galaxy 59+ 2.5 3.0 2.0 2.5 Charges Charges Charges Charges,5V 1A
7843,https://m.media-amazon.com/images/I/41LR9wUgKAL.jpg,883833,voltage,,250V~
7855,https://m.media-amazon.com/images/I/41LUhQ7rArL.jpg,187993,voltage,"POTENCIA 300W LAMINAS EM ACO INOX Sao mais resistentes e duraveis, Ideal para triturar frutas e ate gelo MONDIAL Personal Biend",220-240 V~ 50/60 Hz
7857,https://m.media-amazon.com/images/I/41LUzH-SviL.jpg,635528,voltage,2.1A input Fast charging Type-C Micro USB 2.1A,5V
7860,https://m.media-amazon.com/images/I/41LWuucBdlS.jpg,187993,voltage,18.11in PakOoe R 7.08in 1800 Watts 2LBPA Free Seal Lids Center Cap Tamper Scraper Powerful Motor Tritan Jar Spatula,120V
7924,https://m.media-amazon.com/images/I/41LhboHnMRL.jpg,883833,voltage,Space-Saving Design. 64-90F Temperature Range Portable Design 1370W Wattage Power 29.3 in 75.2 lb Total Weight 15.6 in 17.7 in 5.9ft Cord Length,1370 W
7925,https://m.media-amazon.com/images/I/41LhecvnqoL.jpg,267182,voltage,Amperage 1.1 Amps Power 110V 19.75 in Capacity 1.6 cu.ft. (44L) 17.5 in 19.75 in Compressor Cooling Technology,110V
7933,https://m.media-amazon.com/images/I/41Li+jUda9L.jpg,635528,voltage,2.1A Fast Charge,5V
7943,https://m.media-amazon.com/images/I/41Lk8b1VgrL.jpg,635528,voltage,Abundant Energy Fast Charge & Charming LXCUOE 10000mAhBuilt-in Type-C Cable|Fast Charge 3 outputs Luxtude.Elite10CNEWARRIVAL,10000mAh
7948,https://m.media-amazon.com/images/I/41LkOsmUEVL.jpg,860821,voltage,Hunter DEMPSEYFAN 44 59245 INCHES Reversible Blades,120V
7972,https://m.media-amazon.com/images/I/41LpYNlRkrL.jpg,507467,voltage,2000LM high brightness Lightweight and Portable,3.7V
7994,https://m.media-amazon.com/images/I/41Lu542IV+L.jpg,860821,voltage,Hunter LARGE ROOM 52 59261 INCHES Fan Design May Vary A Low Profile: Standard: Angled: 3 in downrod included 3 in downrod included 36in downrod not included A:8.69 A:10.69 A:- B:- B:- B:41.69 Fan Dimensions,120V
7995,https://m.media-amazon.com/images/I/41LuJjeWVyL.jpg,240413,voltage,GLOBAL ECCREC MEMORY,"The voltage rating of the RAM module is not directly visible in the provided image. Typically, such information would be found on a sticker or label that might be present but is not fully captured within this frame. To accurately determine the voltage rating, one would need to refer to the datasheet or specifications for the particular model of DDR2 memory shown."
8010,https://m.media-amazon.com/images/I/41LxvVvjK-L.jpg,641642,voltage,0.39in/10mm 1.77in/45mm High strength and durability Cut size adhesive tape 2640 pcs diodes/16.4ft 16.4ft/5000mm Size of female socket:5.52.1mm 3.28ft wire cord Wire diameter:20 AWG 0.15in/3.8mm T0.07in/1.8mm,12V
8017,https://m.media-amazon.com/images/I/41LybtRZHTL.jpg,187993,voltage,NINIA PROFESSIONAL 1500 WATTS OPOWER PULSE,120 volts
8027,https://m.media-amazon.com/images/I/41M-0WVNI+L.jpg,952353,voltage,"15.6"" Portable Monitor",19V
8031,https://m.media-amazon.com/images/I/41M09WMYaEL.jpg,519155,voltage,COSTWAY 1000N,120V/60Hz
8038,https://m.media-amazon.com/images/I/41M1ovnmrzL.jpg,709627,voltage,,7.4V
8044,https://m.media-amazon.com/images/I/41M58wQ-0WL.jpg,957050,voltage,"Easy to load, smooth flow Equipped with 4GB memory,128GB SSD high-performance storage,faster and more stable reading speed,easy loading of software.easy to play anytime,anywhere [0000] 4GB 128GB",100-240V~ 50/60Hz
8053,https://m.media-amazon.com/images/I/41M9WnobYiL.jpg,635528,voltage,26800mAn HUGE CAPACITY 0 Phone 11 5.5 alaxy 510 2.7 Table 6 CHARGESE CHARGES CHARCES,5V 2.1A
8054,https://m.media-amazon.com/images/I/41M9qK8LhpL.jpg,641642,voltage,2m/6.5ft Copper Wire Insulation Copper wire with silver-colored insulation,240V~
8057,https://m.media-amazon.com/images/I/41MAMVyzMTL.jpg,635528,voltage,GISSARAL 35000mAh .5A(Max) Multi-Functio FC,12V-20V
8066,https://m.media-amazon.com/images/I/41MCnZzvVeL.jpg,635528,voltage,5000mAh Li-Polymer Battery Takes only 2 hours and 40 minutes to fill up 5000mAh,5V
8098,https://m.media-amazon.com/images/I/41MJeQeqgFS.jpg,928606,voltage,TOWER TOWER CALETIO MAKER,230V~
8109,https://m.media-amazon.com/images/I/41MKnk1qR5L.jpg,965518,voltage,,15V
8113,https://m.media-amazon.com/images/I/41MLvlCaOXL.jpg,416664,voltage,7cm +0+ 12cm,120V~
8124,https://m.media-amazon.com/images/I/41MNV9aneHL.jpg,348551,voltage,XAWONIM GAS SIUVE PARAMEIER Model HS5701GS QC: Gas Type NG PASS-03 Pressure2000Pa Date: 130.3.0KW100 775.1.75KW Mar.2016,2000 Pa
8139,https://m.media-amazon.com/images/I/41MPaK4O-vL.jpg,965518,voltage,Tmakita E EL Takita,18V
8149,https://m.media-amazon.com/images/I/41MR4YHpg0L.jpg,641642,voltage,"Buil-in Hanging Loops Pure Copper Easy To Install Total Length 27FT,10 Sockets,10+1 Spare Bulb 27FT 2.5FT 2.5FT 1.5FT 1.8in",100-240V
8155,https://m.media-amazon.com/images/I/41MSCCjO9OL.jpg,709627,voltage,TIFI SHSAS IS0 14001 ISO 9 CERTIPIED,12V
8164,https://m.media-amazon.com/images/I/41MUUIE2N9S.jpg,900671,voltage,BOSCARE 6.3Qt Electric Air Fryer with 1700 watts of power Pan Non-stick Fryer Basket,120V
8171,https://m.media-amazon.com/images/I/41MVlBYMl3L.jpg,957050,voltage,"17.3FHD300Hz 3ms IPS-Level 170Viewing Angle,300nits,1:1000Contrast,72% NTSC,100% sRGB,75.35% Adobe,Anti-Glare",19V
8178,https://m.media-amazon.com/images/I/41MWOJqOWFL.jpg,635528,voltage,26800mAh 188.8.0 8.8 USB Power Bank - TYPE-C PORT Equipped with the lalest USB input charging standard. DUAL USBPORTS Charge multiple devices at once using the dual USB ports. OVERHEAT PROTECTION Minimizes overheating through optimized switching LED LED DIGITAL DISPLAY Easily check the battery status of your power bank LONG LASTING BATTERY 26800mAh ultra high capacity allows for continuous charging,5V
